Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,branch-g21o,Randomise questionnaire elements?,Question Key,Response
9,1653645299838,27/05/2022 09:54:59,1653645297803,1,27/05/2022 10:54:57,85439,16,questionnaire-mbc5,,22124585,BLIND,6525963,,complete,,62909ceddc684f407213dcad,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1366x768,1349x649,,Demographics,5,continue,No,language1-quantised,1
10,1653645299838,27/05/2022 09:54:59,1653645297803,1,27/05/2022 10:54:57,85439,16,questionnaire-mbc5,,22124585,BLIND,6525963,,complete,,62909ceddc684f407213dcad,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1366x768,1349x649,,Demographics,5,continue,No,language2,Yes
11,1653645299838,27/05/2022 09:54:59,1653645297804,1,27/05/2022 10:54:57,85439,16,questionnaire-mbc5,,22124585,BLIND,6525963,,complete,,62909ceddc684f407213dcad,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1366x768,1349x649,,Demographics,5,continue,No,language2-quantised,1
12,1653645299838,27/05/2022 09:54:59,1653645297804,1,27/05/2022 10:54:57,85439,16,questionnaire-mbc5,,22124585,BLIND,6525963,,complete,,62909ceddc684f407213dcad,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1366x768,1349x649,,Demographics,5,continue,No,language-3,No
13,1653645299838,27/05/2022 09:54:59,1653645297804,1,27/05/2022 10:54:57,85439,16,questionnaire-mbc5,,22124585,BLIND,6525963,,complete,,62909ceddc684f407213dcad,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1366x768,1349x649,,Demographics,5,continue,No,language-3-quantised,2
14,1653645299838,27/05/2022 09:54:59,1653645297804,1,27/05/2022 10:54:57,85439,16,questionnaire-mbc5,,22124585,BLIND,6525963,,complete,,62909ceddc684f407213dcad,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1366x768,1349x649,,Demographics,5,continue,No,END QUESTIONNAIRE,15859
1,1653645309852,27/05/2022 09:55:09,1653645402082,1,27/05/2022 10:56:42,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1536x688,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645335858,27/05/2022 09:55:35,1653645429108,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,age,55
3,1653645335922,27/05/2022 09:55:35,1653645429111,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,age-quantised,38
4,1653645335922,27/05/2022 09:55:35,1653645429111,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,gender,Female
5,1653645335922,27/05/2022 09:55:35,1653645429111,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,gender-quantised,1
6,1653645335922,27/05/2022 09:55:35,1653645429111,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,native-language,Yes
7,1653645335922,27/05/2022 09:55:35,1653645429111,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,native-language-quantised,1
8,1653645335922,27/05/2022 09:55:35,1653645429112,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,language1,Yes
9,1653645335922,27/05/2022 09:55:35,1653645429112,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,language1-quantised,1
10,1653645335922,27/05/2022 09:55:35,1653645429112,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,language2,Yes
11,1653645335922,27/05/2022 09:55:35,1653645429112,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,language2-quantised,1
12,1653645335922,27/05/2022 09:55:35,1653645429112,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,language-3,No
13,1653645335922,27/05/2022 09:55:35,1653645429112,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,language-3-quantised,2
14,1653645335922,27/05/2022 09:55:35,1653645429112,1,27/05/2022 10:57:09,85439,16,questionnaire-mbc5,,22124588,BLIND,6525921,,complete,,62909ba8af6762a692247f59,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x688,,Demographics,5,continue,No,END QUESTIONNAIRE,27030
1,1653645310571,27/05/2022 09:55:10,1653645310493,1,27/05/2022 10:55:10,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645324064,27/05/2022 09:55:24,1653645323990,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,age,21
3,1653645324125,27/05/2022 09:55:24,1653645323992,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,age-quantised,4
4,1653645324125,27/05/2022 09:55:24,1653645323992,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,gender,Male
5,1653645324125,27/05/2022 09:55:24,1653645323992,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,gender-quantised,2
6,1653645324125,27/05/2022 09:55:24,1653645323992,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,native-language,Yes
7,1653645324125,27/05/2022 09:55:24,1653645323992,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,native-language-quantised,1
8,1653645324125,27/05/2022 09:55:24,1653645323992,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,language1,Yes
9,1653645324125,27/05/2022 09:55:24,1653645323992,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,language1-quantised,1
10,1653645324125,27/05/2022 09:55:24,1653645323993,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,language2,Yes
11,1653645324125,27/05/2022 09:55:24,1653645323993,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,language2-quantised,1
12,1653645324125,27/05/2022 09:55:24,1653645323993,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,language-3,No
13,1653645324125,27/05/2022 09:55:24,1653645323993,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,language-3-quantised,2
14,1653645324125,27/05/2022 09:55:24,1653645323993,1,27/05/2022 10:55:23,85439,16,questionnaire-mbc5,,22124590,BLIND,6525998,,complete,,62909d6fb1276e6b890a86d4,computer,Desktop or Laptop,Mac OS 10.15.5,Chrome 98.0.4758.102,1440x900,1304x761,,Demographics,5,continue,No,END QUESTIONNAIRE,13500
1,1653645311486,27/05/2022 09:55:11,1653645312456,1,27/05/2022 10:55:12,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1191x542,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645335904,27/05/2022 09:55:35,1653645336907,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,age,56
3,1653645335982,27/05/2022 09:55:35,1653645336908,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,age-quantised,39
4,1653645335982,27/05/2022 09:55:35,1653645336909,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,gender,Female
5,1653645335982,27/05/2022 09:55:35,1653645336909,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,gender-quantised,1
6,1653645335982,27/05/2022 09:55:35,1653645336909,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,native-language,Yes
7,1653645335982,27/05/2022 09:55:35,1653645336909,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,native-language-quantised,1
8,1653645335982,27/05/2022 09:55:35,1653645336909,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,language1,No
9,1653645335982,27/05/2022 09:55:35,1653645336909,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,language1-quantised,2
10,1653645335982,27/05/2022 09:55:35,1653645336909,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,language2,Yes
11,1653645335982,27/05/2022 09:55:35,1653645336909,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,language2-quantised,1
12,1653645335982,27/05/2022 09:55:35,1653645336910,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,language-3,No
13,1653645335982,27/05/2022 09:55:35,1653645336910,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,language-3-quantised,2
14,1653645335982,27/05/2022 09:55:35,1653645336910,1,27/05/2022 10:55:36,85439,16,questionnaire-mbc5,,22124591,BLIND,6525930,,complete,,62909b8ee6f7bc242328e32b,computer,Desktop or Laptop,Windows 10,Edge 101.0.1210.53,1270x715,1175x542,,Demographics,5,continue,No,END QUESTIONNAIRE,24454
1,1653645324965,27/05/2022 09:55:24,1653645324857,1,27/05/2022 10:55:24,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1366x625,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645360930,27/05/2022 09:56:00,1653645360704,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,age,38
3,1653645361011,27/05/2022 09:56:01,1653645360708,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,age-quantised,21
4,1653645361011,27/05/2022 09:56:01,1653645360709,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,gender,Female
5,1653645361011,27/05/2022 09:56:01,1653645360709,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,gender-quantised,1
6,1653645361011,27/05/2022 09:56:01,1653645360711,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,native-language,Yes
7,1653645361011,27/05/2022 09:56:01,1653645360711,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,native-language-quantised,1
8,1653645361011,27/05/2022 09:56:01,1653645360712,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,language1,Yes
9,1653645361011,27/05/2022 09:56:01,1653645360713,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,language1-quantised,1
10,1653645361011,27/05/2022 09:56:01,1653645360714,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,language2,Yes
11,1653645361011,27/05/2022 09:56:01,1653645360714,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,language2-quantised,1
12,1653645361011,27/05/2022 09:56:01,1653645360715,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,language-3,No
13,1653645361011,27/05/2022 09:56:01,1653645360716,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,language-3-quantised,2
14,1653645361011,27/05/2022 09:56:01,1653645360716,1,27/05/2022 10:56:00,85439,16,questionnaire-mbc5,,22124595,BLIND,6525896,,complete,,62909b01098a74d54297e59c,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1366x768,1349x625,,Demographics,5,continue,No,END QUESTIONNAIRE,35859
1,1653645327196,27/05/2022 09:55:27,1653645331048,1,27/05/2022 10:55:31,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1536x754,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645344627,27/05/2022 09:55:44,1653645348478,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,age,34
3,1653645344704,27/05/2022 09:55:44,1653645348480,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,age-quantised,17
4,1653645344704,27/05/2022 09:55:44,1653645348480,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,gender,Male
5,1653645344704,27/05/2022 09:55:44,1653645348481,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,gender-quantised,2
6,1653645344704,27/05/2022 09:55:44,1653645348481,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,native-language,Yes
7,1653645344704,27/05/2022 09:55:44,1653645348481,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,native-language-quantised,1
8,1653645344704,27/05/2022 09:55:44,1653645348481,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,language1,Yes
9,1653645344704,27/05/2022 09:55:44,1653645348482,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,language1-quantised,1
10,1653645344704,27/05/2022 09:55:44,1653645348482,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,language2,Yes
11,1653645344704,27/05/2022 09:55:44,1653645348483,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,language2-quantised,1
12,1653645344704,27/05/2022 09:55:44,1653645348483,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,language-3,No
13,1653645344704,27/05/2022 09:55:44,1653645348483,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,language-3-quantised,2
14,1653645344704,27/05/2022 09:55:44,1653645348483,1,27/05/2022 10:55:48,85439,16,questionnaire-mbc5,,22124597,BLIND,6525962,,complete,,62909ccb5f8a5ab5927dde16,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1536x864,1519x754,,Demographics,5,continue,No,END QUESTIONNAIRE,17435
1,1653645335398,27/05/2022 09:55:35,1653645334820,1,27/05/2022 10:55:34,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,BEGIN QUESTIONNAIRE,
2,1653645360246,27/05/2022 09:56:00,1653645359752,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,age,57
3,1653645360318,27/05/2022 09:56:00,1653645359755,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,age-quantised,40
4,1653645360318,27/05/2022 09:56:00,1653645359755,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,gender,Male
5,1653645360318,27/05/2022 09:56:00,1653645359755,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,gender-quantised,2
6,1653645360318,27/05/2022 09:56:00,1653645359755,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,native-language,Yes
7,1653645360318,27/05/2022 09:56:00,1653645359755,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,native-language-quantised,1
8,1653645360318,27/05/2022 09:56:00,1653645359756,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,language1,Yes
9,1653645360318,27/05/2022 09:56:00,1653645359756,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,language1-quantised,1
10,1653645360318,27/05/2022 09:56:00,1653645359756,1,27/05/2022 10:55:59,85439,16,questionnaire-mbc5,,22124599,BLIND,6525939,,complete,,62909c06d8a1630b271cdb74,computer,Desktop or Laptop,Windows 10,Chrome 101.0.4951.67,1920x1080,1920x937,,Demographics,5,continue,No,language2,Yes
